id,name,state,state_abbr,state_fips,county_fips,totpop,popdensity,sqmi,poverty,diversity,bachelor
2675,Maverick County,Texas,TX,48,323,57887,45,1292,0.2671,68.7,0.1192
2676,Medina County,Texas,TX,48,325,50748,38,1335,0.1358,77.9,0.1444
2677,Menard County,Texas,TX,48,327,1962,2,902,0.2113,66.6,0.1359
2678,Midland County,Texas,TX,48,329,169983,189,902,0.1122,80.5,0.2211
2679,Milam County,Texas,TX,48,331,24754,24,1021,0.1528,68.7,0.1121
2680,Mills County,Texas,TX,48,333,4456,6,750,0.1204,51.3,0.1582
2681,Mitchell County,Texas,TX,48,335,8990,10,916,0.1156,78.6,0.0986
2682,Montague County,Texas,TX,48,337,19965,21,938,0.1288,42.6,0.1317
2683,Montgomery County,Texas,TX,48,339,620443,576,1077,0.0884,72.5,0.2569
2684,Moore County,Texas,TX,48,341,21358,24,910,0.1134,84.5,0.109
2685,Morris County,Texas,TX,48,343,11973,46,259,0.1614,59.6,0.1132
2686,Motley County,Texas,TX,48,345,1063,1,990,0.1092,42.6,0.1723
2687,Nacogdoches County,Texas,TX,48,347,64653,66,981,0.2247,71.7,0.1778
2688,Navarro County,Texas,TX,48,349,52624,49,1086,0.1437,78.8,0.1206
2689,Newton County,Texas,TX,48,351,12217,13,940,0.2405,41.9,0.0886
2690,Nolan County,Texas,TX,48,353,14738,16,914,0.1709,73.1,0.1281
2691,Nueces County,Texas,TX,48,355,353178,416,849,0.1728,80.3,0.1622
2692,Ochiltree County,Texas,TX,48,357,10015,11,918,0.1024,80.1,0.1407
2693,Oldham County,Texas,TX,48,359,1758,1,1501,0.1127,54.4,0.1683
2694,Orange County,Texas,TX,48,361,84808,243,349,0.1219,47.3,0.1411
2695,Palo Pinto County,Texas,TX,48,363,28409,29,986,0.1286,56.7,0.1338
2696,Panola County,Texas,TX,48,365,22491,27,821,0.1215,53.3,0.1334
2697,Parker County,Texas,TX,48,367,148222,163,910,0.0835,45.9,0.1981
2698,Parmer County,Texas,TX,48,369,9869,11,885,0.1081,78,0.1601
2699,Pecos County,Texas,TX,48,371,15193,3,4765,0.1942,80.8,0.0711
2700,Polk County,Texas,TX,48,373,50123,45,1110,0.1589,59.7,0.0964
2701,Potter County,Texas,TX,48,375,118525,129,922,0.2022,82.9,0.12
2702,Presidio County,Texas,TX,48,377,6131,2,3856,0.3116,75.3,0.1769
2703,Rains County,Texas,TX,48,379,12164,47,259,0.1304,39.4,0.1114
2704,Randall County,Texas,TX,48,381,140753,153,922,0.0909,63.1,0.2505
2705,Reagan County,Texas,TX,48,383,3385,3,1176,0.0823,79.6,0.0862
2706,Real County,Texas,TX,48,385,2758,4,700,0.1512,60,0.1434
2707,Red River County,Texas,TX,48,387,11587,11,1057,0.2141,48.8,0.1099
2708,Reeves County,Texas,TX,48,389,14748,6,2642,0.1435,71.3,0.1025
2709,Refugio County,Texas,TX,48,391,6741,9,779,0.1549,78.7,0.0938
2710,Roberts County,Texas,TX,48,393,827,1,924,0.0806,30.2,0.1646
2711,Robertson County,Texas,TX,48,395,16757,19,866,0.1911,70.9,0.1386
2712,Rockwall County,Texas,TX,48,397,107819,724,149,0.0389,65.6,0.2822
2713,Runnels County,Texas,TX,48,399,9900,9,1057,0.1393,67.9,0.1623
2714,Rusk County,Texas,TX,48,401,52214,56,939,0.1182,68.4,0.1198
2715,Sabine County,Texas,TX,48,403,9894,17,577,0.1749,33.1,0.1059
2716,San Augustine County,Texas,TX,48,405,7918,13,592,0.2447,57.2,0.1004
2717,San Jacinto County,Texas,TX,48,407,27402,44,628,0.1777,60.8,0.087
2718,San Patricio County,Texas,TX,48,409,68755,98,705,0.164,78,0.1294
2719,San Saba County,Texas,TX,48,411,5730,5,1139,0.0883,67.4,0.1292
2720,Schleicher County,Texas,TX,48,413,2451,2,1311,0.1574,80.2,0.161
2721,Scurry County,Texas,TX,48,415,16932,19,908,0.1095,77,0.1265
2722,Shackelford County,Texas,TX,48,417,3105,3,916,0.1127,39.2,0.256
2723,Shelby County,Texas,TX,48,419,24022,29,835,0.2163,70.6,0.1167
2724,Sherman County,Texas,TX,48,421,2782,3,923,0.1037,79.9,0.142
2725,Smith County,Texas,TX,48,423,233479,246,950,0.1343,71.7,0.2011
2726,Somervell County,Texas,TX,48,425,9205,48,192,0.0982,54.4,0.2215
2727,Starr County,Texas,TX,48,427,65920,54,1229,0.3534,63.8,0.0869
2728,Stephens County,Texas,TX,48,429,9101,10,921,0.1817,62.1,0.1278
2729,Sterling County,Texas,TX,48,431,1372,2,924,0.0982,66.2,0.0609
2730,Stonewall County,Texas,TX,48,433,1245,1,920,0.0996,52.4,0.1125
2731,Sutton County,Texas,TX,48,435,3372,2,1454,0.1415,78,0.1276
2732,Swisher County,Texas,TX,48,437,6971,8,901,0.2192,79.5,0.1246
2733,Tarrant County,Texas,TX,48,439,2110640,2335,904,0.1035,82.3,0.2428
2734,Taylor County,Texas,TX,48,441,143208,156,919,0.1416,68.6,0.1838
2735,Terrell County,Texas,TX,48,443,760,0,2358,0.1174,77.6,0.1282
2736,Terry County,Texas,TX,48,445,11831,13,891,0.1808,79.5,0.1005
2737,Throckmorton County,Texas,TX,48,447,1440,2,915,0.1861,35.5,0.186
2738,Titus County,Texas,TX,48,449,31247,73,426,0.1594,82.9,0.1335
2739,Tom Green County,Texas,TX,48,451,120003,78,1541,0.1183,76,0.1822
2740,Travis County,Texas,TX,48,453,1290188,1259,1025,0.105,80.6,0.3466
2741,Trinity County,Texas,TX,48,455,13602,19,714,0.1698,47.6,0.1086
2742,Tyler County,Texas,TX,48,457,19798,21,936,0.1637,46,0.1125
2743,Upshur County,Texas,TX,48,459,40892,69,593,0.1556,48.6,0.1408
2744,Upton County,Texas,TX,48,461,3308,3,1242,0.1779,79.3,0.064
2745,Uvalde County,Texas,TX,48,463,24564,16,1559,0.1974,77.7,0.162
2746,Val Verde County,Texas,TX,48,465,47586,15,3233,0.1902,75.8,0.1519
2747,Van Zandt County,Texas,TX,48,467,59541,69,860,0.1147,44.8,0.1323
2748,Victoria County,Texas,TX,48,469,91319,103,888,0.1483,80.5,0.1525
2749,Walker County,Texas,TX,48,471,76400,95,802,0.2077,75.4,0.1635
2750,Waller County,Texas,TX,48,473,56794,110,518,0.1099,83.3,0.169
2751,Ward County,Texas,TX,48,475,11644,14,836,0.1531,80.6,0.1068
2752,Washington County,Texas,TX,48,477,35805,58,622,0.1033,68.3,0.211
2753,Webb County,Texas,TX,48,479,267114,79,3376,0.2264,67.9,0.1602
2754,Wharton County,Texas,TX,48,481,41570,38,1094,0.1511,81.6,0.1377
2755,Wheeler County,Texas,TX,48,483,4990,6,915,0.1576,63.8,0.1483
2756,Wichita County,Texas,TX,48,485,129350,204,633,0.1645,68.2,0.1722
2757,Wilbarger County,Texas,TX,48,487,12887,13,978,0.1334,75.6,0.1329
2758,Willacy County,Texas,TX,48,489,20164,34,602,0.2937,74.4,0.0778
2759,Williamson County,Texas,TX,48,491,609017,538,1132,0.0611,74.4,0.3002
2760,Wilson County,Texas,TX,48,493,49753,62,808,0.0985,73.4,0.1655
2761,Winkler County,Texas,TX,48,495,7791,9,841,0.1146,81.2,0.0685
2762,Wise County,Texas,TX,48,497,68632,74,923,0.0951,57.6,0.155
2763,Wood County,Texas,TX,48,499,44843,65,696,0.1371,45.9,0.1351
2764,Yoakum County,Texas,TX,48,501,7694,10,800,0.1201,80.8,0.1181
2765,Young County,Texas,TX,48,503,17867,19,931,0.1369,55.6,0.1544
2766,Zapata County,Texas,TX,48,505,13889,13,1058,0.3194,65.3,0.1076
2767,Zavala County,Texas,TX,48,507,9670,7,1302,0.2672,68.4,0.0907
2768,Beaver County,Utah,UT,49,001,7072,3,2585,0.0546,47.8,0.1868
2769,Box Elder County,Utah,UT,49,003,57666,9,6729,0.0982,35.5,0.1867
2770,Cache County,Utah,UT,49,005,133154,114,1173,0.1263,42.1,0.2834
2771,Carbon County,Utah,UT,49,007,20412,14,1485,0.1645,41.8,0.1314
2772,Daggett County,Utah,UT,49,009,935,1,721,0.0964,16.6,0.0995
2773,Davis County,Utah,UT,49,011,362679,571,635,0.0578,43.5,0.2813
2774,Duchesne County,Utah,UT,49,013,19596,6,3250,0.1236,32.8,0.1182
2775,Emery County,Utah,UT,49,015,9825,2,4471,0.118,27.5,0.1369
2776,Garfield County,Utah,UT,49,017,5083,1,5208,0.1382,31.9,0.1865
2777,Grand County,Utah,UT,49,019,9669,3,3685,0.155,48.7,0.1927
2778,Iron County,Utah,UT,49,021,57289,17,3301,0.1501,38.4,0.2251
2779,Juab County,Utah,UT,49,023,11786,4,3406,0.1034,21.3,0.1115
2780,Kane County,Utah,UT,49,025,7667,2,4108,0.1344,21.6,0.1992
2781,Millard County,Utah,UT,49,027,12975,2,6837,0.1296,45.7,0.157
2782,Morgan County,Utah,UT,49,029,12295,20,611,0.0263,14.6,0.2714
2783,Piute County,Utah,UT,49,031,1438,2,766,0.2491,32.5,0.1693
2784,Rich County,Utah,UT,49,033,2510,2,1086,0.0635,18.5,0.1641
2785,Salt Lake County,Utah,UT,49,035,1185238,1471,806,0.0842,63.7,0.2519
2786,San Juan County,Utah,UT,49,037,14518,2,7933,0.2204,60.4,0.1297
2787,Sanpete County,Utah,UT,49,039,28437,18,1602,0.1165,40.7,0.1622
2788,Sevier County,Utah,UT,49,041,21522,11,1918,0.1297,24.2,0.1392
2789,Summit County,Utah,UT,49,043,42357,23,1881,0.0522,41.9,0.3667
2790,Tooele County,Utah,UT,49,045,72698,10,7286,0.0607,44.9,0.1887
2791,Uintah County,Utah,UT,49,047,35620,8,4504,0.1231,40.3,0.1197
2792,Utah County,Utah,UT,49,049,659399,308,2144,0.0943,49.7,0.3079
2793,Wasatch County,Utah,UT,49,051,34788,29,1208,0.0522,47.5,0.2919
2794,Washington County,Utah,UT,49,053,180279,74,2430,0.0945,44.4,0.1917
2795,Wayne County,Utah,UT,49,055,2486,1,2468,0.1194,22.1,0.2154
2796,Weber County,Utah,UT,49,057,262223,397,660,0.0868,56.2,0.1889
2797,Addison County,Vermont,VT,50,001,37363,46,808,0.0659,23.5,0.2529
2798,Bennington County,Vermont,VT,50,003,37347,55,677,0.1241,20.9,0.2396
2799,Caledonia County,Vermont,VT,50,005,30233,46,657,0.1289,20.1,0.1934
2800,Chittenden County,Vermont,VT,50,007,168323,272,620,0.1038,30.8,0.321
2801,Essex County,Vermont,VT,50,009,5920,9,674,0.1359,14,0.104
2802,Franklin County,Vermont,VT,50,011,49946,73,689,0.105,20.2,0.1637
2803,Grand Isle County,Vermont,VT,50,013,7293,38,195,0.0735,18,0.2375
2804,Lamoille County,Vermont,VT,50,015,25945,56,467,0.0981,20.6,0.2296
2805,Orange County,Vermont,VT,50,017,29277,42,692,0.0886,18.2,0.1693
2806,Orleans County,Vermont,VT,50,019,27393,38,722,0.1161,16.7,0.1481
2807,Rutland County,Vermont,VT,50,021,60572,64,945,0.1116,20.1,0.2101
2808,Washington County,Vermont,VT,50,023,59807,86,695,0.0999,22.6,0.239
2809,Windham County,Vermont,VT,50,025,45905,58,798,0.1312,23.6,0.2317
2810,Windsor County,Vermont,VT,50,027,57753,59,977,0.1026,20,0.2303
2811,Accomack County,Virginia,VA,51,001,33413,74,451,0.1513,64.4,0.1223
2812,Albemarle County,Virginia,VA,51,003,112395,155,726,0.0701,53.3,0.2968
2813,Amelia County,Virginia,VA,51,007,13265,37,359,0.1387,45.6,0.112
2814,Amherst County,Virginia,VA,51,009,31307,65,479,0.1065,45.2,0.139
2815,Appomattox County,Virginia,VA,51,011,16119,48,335,0.1403,41.7,0.1485
2816,Arlington County,Virginia,VA,51,013,238643,9143,26,0.0626,70.3,0.3569
2817,Augusta County,Virginia,VA,51,015,77487,80,971,0.086,26,0.1598
2818,Bath County,Virginia,VA,51,017,4209,8,535,0.1777,19.9,0.1219
2819,Bedford County,Virginia,VA,51,019,79462,102,776,0.0847,28.9,0.1861
2820,Bland County,Virginia,VA,51,021,6270,18,359,0.1093,14.3,0.1139
2821,Botetourt County,Virginia,VA,51,023,33596,62,546,0.0749,20.9,0.1824
2822,Brunswick County,Virginia,VA,51,025,15849,28,569,0.1617,55.8,0.09
2823,Buchanan County,Virginia,VA,51,027,20355,40,504,0.2454,11.9,0.0749
2824,Buckingham County,Virginia,VA,51,029,16824,29,583,0.1583,53.1,0.0809
2825,Campbell County,Virginia,VA,51,031,55696,110,507,0.1019,41.8,0.1626
2826,Caroline County,Virginia,VA,51,033,30887,58,535,0.0868,60.3,0.1351
2827,Carroll County,Virginia,VA,51,035,29155,61,478,0.1536,19.1,0.1166
2828,Charles City County,Virginia,VA,51,036,6773,36,187,0.1443,63,0.1054
2829,Charlotte County,Virginia,VA,51,037,11529,24,478,0.2171,50.2,0.0784
2830,Chesterfield County,Virginia,VA,51,041,364548,837,435,0.0634,67.2,0.2651
2831,Clarke County,Virginia,VA,51,043,14783,83,178,0.0539,37,0.1766
2832,Craig County,Virginia,VA,51,045,4892,15,329,0.0953,12.1,0.1732
2833,Culpeper County,Virginia,VA,51,047,52552,137,383,0.0742,62.7,0.1707
2834,Cumberland County,Virginia,VA,51,049,9675,32,300,0.085,53.2,0.0799
2835,Dickenson County,Virginia,VA,51,051,14124,42,334,0.2439,7,0.0815
2836,Dinwiddie County,Virginia,VA,51,053,27947,55,507,0.1164,56,0.1328
2837,Essex County,Virginia,VA,51,057,10599,41,260,0.1659,58.8,0.1392
2838,Fauquier County,Virginia,VA,51,061,72972,112,652,0.0593,50.8,0.2472
2839,Floyd County,Virginia,VA,51,063,15476,41,382,0.1149,21.2,0.1436
2840,Fluvanna County,Virginia,VA,51,065,27249,94,291,0.0438,43.4,0.1997
2841,Franklin County,Virginia,VA,51,067,54477,77,712,0.1348,31.4,0.1456
2842,Frederick County,Virginia,VA,51,069,91419,220,415,0.0649,47.9,0.1735
2843,Giles County,Virginia,VA,51,071,16787,46,362,0.103,14.6,0.1283
2844,Gloucester County,Virginia,VA,51,073,38711,176,220,0.0756,34.4,0.1498
2845,Goochland County,Virginia,VA,51,075,24727,85,291,0.0521,41.5,0.2708
2846,Grayson County,Virginia,VA,51,077,15333,34,446,0.1623,28.3,0.1043
2847,Greene County,Virginia,VA,51,079,20552,131,157,0.087,43,0.1571
2848,Greensville County,Virginia,VA,51,081,11391,38,297,0.1326,53.6,0.0677
2849,Halifax County,Virginia,VA,51,083,34022,41,830,0.1775,54.2,0.1124
2850,Hanover County,Virginia,VA,51,085,109979,233,473,0.0548,37.6,0.2742
2851,Henrico County,Virginia,VA,51,087,334389,1366,245,0.0807,68.9,0.2775
2852,Henry County,Virginia,VA,51,089,50948,133,384,0.1608,54.3,0.0992
2853,Highland County,Virginia,VA,51,091,2232,5,416,0.0881,11.8,0.1385
2854,Isle of Wight County,Virginia,VA,51,093,38606,121,320,0.0842,50.3,0.1682
2855,James City County,Virginia,VA,51,095,78254,532,147,0.0702,50.9,0.2883
2856,King and Queen County,Virginia,VA,51,097,6608,21,320,0.0917,50.9,0.1811
2857,King George County,Virginia,VA,51,099,26723,147,181,0.062,52.3,0.2326
2858,King William County,Virginia,VA,51,101,17810,63,284,0.0702,42.4,0.1645
2859,Lancaster County,Virginia,VA,51,103,10919,81,134,0.1231,47.4,0.1746
2860,Lee County,Virginia,VA,51,105,22173,51,437,0.2464,18.1,0.0921
2861,Loudoun County,Virginia,VA,51,107,420959,808,521,0.0342,73.3,0.3675
2862,Louisa County,Virginia,VA,51,109,37596,74,510,0.1153,43.4,0.1548
2863,Lunenburg County,Virginia,VA,51,111,11936,28,432,0.1587,58.8,0.091
2864,Madison County,Virginia,VA,51,113,13837,43,322,0.0707,32.7,0.1554
2865,Mathews County,Virginia,VA,51,115,8533,99,86,0.0616,30,0.2177
2866,Mecklenburg County,Virginia,VA,51,117,30319,45,679,0.1935,55.3,0.1543
2867,Middlesex County,Virginia,VA,51,119,10625,81,131,0.0952,38.5,0.1457
2868,Montgomery County,Virginia,VA,51,121,99721,256,389,0.1957,41.9,0.2292
2869,Nelson County,Virginia,VA,51,125,14775,31,474,0.1592,38.6,0.1834
2870,New Kent County,Virginia,VA,51,127,22945,105,219,0.0583,40.8,0.1699
2871,Northampton County,Virginia,VA,51,131,12282,62,200,0.1684,64,0.1451
2872,Northumberland County,Virginia,VA,51,133,11839,61,193,0.1445,48.3,0.1873
2873,Nottoway County,Virginia,VA,51,135,15642,50,316,0.1383,60,0.0979
2874,Orange County,Virginia,VA,51,137,36254,106,344,0.1102,46.4,0.1616
2875,Page County,Virginia,VA,51,139,23709,76,313,0.1293,17.4,0.0989
2876,Patrick County,Virginia,VA,51,141,17608,36,486,0.1495,25.3,0.1017
2877,Pittsylvania County,Virginia,VA,51,143,60501,62,978,0.167,44.7,0.1057
2878,Powhatan County,Virginia,VA,51,145,30333,116,262,0.0447,31.1,0.2232
2879,Prince Edward County,Virginia,VA,51,147,21849,62,354,0.2349,62.5,0.16
2880,Prince George County,Virginia,VA,51,149,43010,161,267,0.0999,67.3,0.1723
2881,Prince William County,Virginia,VA,51,153,482204,1416,341,0.0538,84,0.2587
2882,Pulaski County,Virginia,VA,51,155,33800,103,329,0.1353,25,0.1302
2883,Rappahannock County,Virginia,VA,51,157,7348,28,267,0.057,27.6,0.1954
2884,Richmond County,Virginia,VA,51,159,8923,46,193,0.1181,57.3,0.1247
2885,Roanoke County,Virginia,VA,51,161,96929,386,251,0.0727,35.5,0.2405
2886,Rockbridge County,Virginia,VA,51,163,22650,38,600,0.0842,22.2,0.1723
2887,Rockingham County,Virginia,VA,51,165,83757,98,854,0.0851,36.7,0.1689
2888,Russell County,Virginia,VA,51,167,25781,54,476,0.1948,8.7,0.1002
2889,Scott County,Virginia,VA,51,169,21576,40,539,0.1875,11.3,0.0896
2890,Shenandoah County,Virginia,VA,51,171,44186,86,512,0.115,37.1,0.1511
2891,Smyth County,Virginia,VA,51,173,29800,66,453,0.1901,15.6,0.1038
2892,Southampton County,Virginia,VA,51,175,17996,30,602,0.0898,53.1,0.1307
2893,Spotsylvania County,Virginia,VA,51,177,140032,338,414,0.0644,64.6,0.208
2894,Stafford County,Virginia,VA,51,179,156927,574,273,0.049,71.8,0.2485
2895,Surry County,Virginia,VA,51,181,6561,23,281,0.1382,57,0.1468
2896,Sussex County,Virginia,VA,51,183,10829,22,493,0.1152,57,0.0968
2897,Tazewell County,Virginia,VA,51,185,40429,78,520,0.1932,16.3,0.103
2898,Warren County,Virginia,VA,51,187,40727,187,218,0.1027,36.8,0.1628
2899,Washington County,Virginia,VA,51,191,53935,95,566,0.1774,30.4,0.1533
2900,Westmoreland County,Virginia,VA,51,193,18477,80,231,0.1608,57.2,0.1263
2901,Wise County,Virginia,VA,51,195,36130,89,405,0.212,19.8,0.1039
2902,Wythe County,Virginia,VA,51,197,28290,61,465,0.159,16.8,0.1207
2903,York County,Virginia,VA,51,199,70045,653,107,0.0566,57,0.264
2904,Alexandria city,Virginia,VA,51,510,159467,10540,15,0.0775,77.1,0.3069
2905,Buena Vista city,Virginia,VA,51,530,6641,1019,7,0.2011,30.7,0.091
2906,Charlottesville city,Virginia,VA,51,540,46553,4537,10,0.2023,60.1,0.2772
2907,Chesapeake city,Virginia,VA,51,550,249422,719,347,0.0735,65.3,0.2207
2908,Colonial Heights city,Virginia,VA,51,570,18170,2333,8,0.1042,55.9,0.1835
2909,Covington city,Virginia,VA,51,580,5737,1012,6,0.1774,19.7,0.0985
2910,Danville city,Virginia,VA,51,590,42590,975,44,0.2333,61.1,0.1214
2911,Emporia city,Virginia,VA,51,595,5766,827,7,0.2103,57.9,0.1191
2912,Fairfax city,Virginia,VA,51,600,24146,3851,6,0.0966,74.3,0.3238
2913,Falls Church city,Virginia,VA,51,610,14658,7150,2,0.0327,58.9,0.3513
2914,Franklin city,Virginia,VA,51,620,8180,977,8,0.1557,56.6,0.1219
2915,Fredericksburg city,Virginia,VA,51,630,27982,2660,11,0.1271,70.2,0.2407
2916,Galax city,Virginia,VA,51,640,6720,812,8,0.1899,55.1,0.0921
2917,Hampton city,Virginia,VA,51,650,137148,2633,52,0.1346,65.5,0.176
2918,Harrisonburg city,Virginia,VA,51,660,51814,2980,17,0.214,71.2,0.2061
2919,Hopewell city,Virginia,VA,51,670,23033,2221,10,0.231,67.6,0.108
2920,Lexington city,Virginia,VA,51,678,7320,2893,3,0.2224,36.2,0.2967
2921,Lynchburg city,Virginia,VA,51,680,79009,1595,50,0.1584,59.1,0.2243
2922,Manassas city,Virginia,VA,51,683,42772,4320,10,0.0565,86.6,0.1972
2923,Manassas Park city,Virginia,VA,51,685,17219,5683,3,0.019,87.9,0.2032
2924,Martinsville city,Virginia,VA,51,690,13485,1225,11,0.2429,65.8,0.1452
2925,Norfolk city,Virginia,VA,51,710,238005,4382,54,0.1589,70.8,0.1907
2926,Norton city,Virginia,VA,51,720,3687,491,8,0.2896,25.9,0.161
2927,Petersburg city,Virginia,VA,51,730,33458,1459,23,0.2105,48.8,0.1272
2928,Poquoson city,Virginia,VA,51,735,12460,801,16,0.0546,27.4,0.24
2929,Radford city,Virginia,VA,51,750,16070,1605,10,0.3226,46,0.193
2930,Richmond city,Virginia,VA,51,760,226610,3622,63,0.1786,71,0.2512
2931,Roanoke city,Virginia,VA,51,770,100011,2334,43,0.1853,65.7,0.1554
2932,Salem city,Virginia,VA,51,775,25346,1734,15,0.1108,37.3,0.1844
2933,Staunton city,Virginia,VA,51,790,25750,1289,20,0.1296,42.4,0.1879
2934,Suffolk city,Virginia,VA,51,800,94324,231,408,0.0942,63.1,0.1858
2935,Virginia Beach city,Virginia,VA,51,810,459470,1839,250,0.0746,65.2,0.2396
2936,Waynesboro city,Virginia,VA,51,820,22196,1469,15,0.1626,51.9,0.1698
2937,Williamsburg city,Virginia,VA,51,830,15425,1695,9,0.1038,67.4,0.2744
2938,Winchester city,Virginia,VA,51,840,28120,3053,9,0.1262,69,0.2145
2939,Adams County,Washington,WA,53,001,20613,11,1930,0.179,81.2,0.0973
2940,Asotin County,Washington,WA,53,003,22285,35,640,0.1146,27,0.1533
2941,Benton County,Washington,WA,53,005,206873,118,1760,0.0964,67,0.2041
2942,Chelan County,Washington,WA,53,007,79074,26,2994,0.0944,68.9,0.1709
2943,Clallam County,Washington,WA,53,009,77155,44,1764,0.1169,41.5,0.1745
2944,Clark County,Washington,WA,53,011,503311,789,638,0.0851,54.3,0.2162
2945,Columbia County,Washington,WA,53,013,3952,5,873,0.119,35.1,0.1662
2946,Cowlitz County,Washington,WA,53,015,110730,96,1154,0.1233,44.3,0.1171
2947,Douglas County,Washington,WA,53,017,42938,23,1849,0.0959,74.6,0.1478
2948,Ferry County,Washington,WA,53,019,7178,3,2257,0.1541,48.8,0.1417
2949,Franklin County,Washington,WA,53,021,96749,77,1265,0.1343,82.8,0.1269
2950,Garfield County,Washington,WA,53,023,2286,3,718,0.0976,23.8,0.1714
2951,Grant County,Washington,WA,53,025,99123,36,2791,0.1249,79.1,0.1372
2952,Grays Harbor County,Washington,WA,53,027,75636,39,1929,0.1347,49.8,0.1189
2953,Island County,Washington,WA,53,029,86857,413,210,0.0777,47.5,0.2145
2954,Jefferson County,Washington,WA,53,031,32977,18,1817,0.138,30.4,0.2585
2955,King County,Washington,WA,53,033,2269675,1054,2154,0.0811,70.4,0.3292
2956,Kitsap County,Washington,WA,53,035,275611,691,399,0.0812,52,0.2331
2957,Kittitas County,Washington,WA,53,037,44337,19,2333,0.1673,44.7,0.2395
2958,Klickitat County,Washington,WA,53,039,22735,12,1904,0.123,49.3,0.227
2959,Lewis County,Washington,WA,53,041,82149,34,2436,0.1343,44.7,0.1214
2960,Lincoln County,Washington,WA,53,043,10876,5,2340,0.1045,26.1,0.1809
2961,Mason County,Washington,WA,53,045,65726,68,973,0.1173,51.6,0.1261
2962,Okanogan County,Washington,WA,53,047,42104,8,5313,0.1601,68.4,0.1436
2963,Pacific County,Washington,WA,53,049,23365,25,935,0.1358,44.2,0.1353
2964,Pend Oreille County,Washington,WA,53,051,13401,9,1426,0.1061,27.3,0.1518
2965,Pierce County,Washington,WA,53,053,921130,546,1688,0.0849,65.3,0.1934
2966,Skagit County,Washington,WA,53,057,129523,74,1751,0.0934,60.1,0.1841
2967,Skamania County,Washington,WA,53,059,12036,7,1682,0.1021,35.5,0.149
2968,Snohomish County,Washington,WA,53,061,827957,393,2105,0.0695,63.5,0.2389
2969,Spokane County,Washington,WA,53,063,539339,303,1781,0.128,40.6,0.2087
2970,Stevens County,Washington,WA,53,065,46445,18,2540,0.1289,33.1,0.1278
2971,Thurston County,Washington,WA,53,067,294793,400,736,0.0912,54.9,0.2339
2972,Wahkiakum County,Washington,WA,53,069,4422,17,264,0.1396,28.9,0.1245
2973,Walla Walla County,Washington,WA,53,071,62584,48,1299,0.127,64.7,0.1962
2974,Whatcom County,Washington,WA,53,073,226847,105,2164,0.1343,50.2,0.2361
2975,Whitman County,Washington,WA,53,075,47973,22,2178,0.2783,50.3,0.2661
